"order_id","full_date","year","quarter","month","month_name","weekday","customer_name","segment","category","sub_category","product_name","region","state","city","ship_mode","sales","quantity","discount","profit","profit_margin_pct"
"CA-2016-138597","2016-12-18 00:00:00",2016,4,12,"December","Sunday","Parhena Norris","Home Office","Furniture","Chairs","Hon Every-Day Series Multi-Task Chairs","Central","Nebraska","Omaha","First Class",563.94,3,0.0,112.79,20.00
"CA-2017-165386","2017-08-03 00:00:00",2017,3,8,"August","Thursday","Charlotte Melton","Consumer","Furniture","Bookcases","O'Sullivan Elevations Bookcase, Cherry Finish","Central","Illinois","Chicago","First Class",183.37,2,0.3,-36.67,-20.00
"CA-2014-131905","2014-02-06 00:00:00",2014,1,2,"February","Thursday","Neil Ducich","Corporate","Technology","Phones","AT&T CL82213","South","Virginia","Chesapeake","First Class",144.95,5,0.0,42.04,29.00
"CA-2015-169656","2015-08-13 00:00:00",2015,3,8,"August","Thursday","Ed Jacobs","Consumer","Office Supplies","Storage","Fellowes High-Stak Drawer Files","East","Pennsylvania","Philadelphia","First Class",422.86,3,0.2,15.86,3.75
"CA-2016-102092","2016-12-09 00:00:00",2016,4,12,"December","Friday","Paul MacIntyre","Consumer","Furniture","Tables","Iceberg OfficeWorks 42"" Round Tables","South","Virginia","Springfield","First Class",1056.86,7,0.0,158.53,15.00
"CA-2017-136448","2017-09-16 00:00:00",2017,3,9,"September","Saturday","Adam Shillingsburg","Consumer","Furniture","Furnishings","Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry","East","Pennsylvania","Philadelphia","First Class",22.51,3,0.2,2.25,10.00
"CA-2017-136448","2017-09-16 00:00:00",2017,3,9,"September","Saturday","Adam Shillingsburg","Consumer","Technology","Accessories","Logitech Trackman Marble Mouse","East","Pennsylvania","Philadelphia","First Class",71.98,3,0.2,19.79,27.49
"CA-2017-113481","2017-01-02 00:00:00",2017,1,1,"January","Monday","Aaron Smayling","Corporate","Office Supplies","Binders","Avery Recycled Flexi-View Covers for Binding Systems","South","North Carolina","Jacksonville","First Class",28.85,6,0.7,-21.16,-73.34
"CA-2017-113481","2017-01-02 00:00:00",2017,1,1,"January","Monday","Aaron Smayling","Corporate","Office Supplies","Binders","Avery 3 1/2"" Diskette Storage Pages, 10/Pack","South","North Carolina","Jacksonville","First Class",15.66,5,0.7,-12.53,-80.01
"CA-2017-113481","2017-01-02 00:00:00",2017,1,1,"January","Monday","Aaron Smayling","Corporate","Technology","Machines","Cisco CP-7937G Unified IP Conference Station Phone","South","North Carolina","Jacksonville","First Class",695.7,2,0.5,-27.83,-4.00
"CA-2016-128258","2016-03-30 00:00:00",2016,1,3,"March","Wednesday","Cathy Prescott","Corporate","Office Supplies","Paper","Xerox 188","East","Connecticut","Norwich","First Class",11.34,1,0.0,5.56,49.03
"CA-2016-152765","2016-06-15 00:00:00",2016,2,6,"June","Wednesday","Lynn Smith","Consumer","Office Supplies","Paper","Xerox 19","Central","Texas","Houston","First Class",173.49,7,0.2,54.22,31.25
"US-2014-117058","2014-05-27 00:00:00",2014,2,5,"May","Tuesday","Laurel Elliston","Consumer","Office Supplies","Binders","Fellowes Presentation Covers for Comb Binding Machines","Central","Illinois","Chicago","First Class",17.46,6,0.8,-30.56,-175.03
"CA-2017-162635","2017-10-09 00:00:00",2017,4,10,"October","Monday","Evan Bailliet","Consumer","Office Supplies","Paper","Avoid Verbal Orders Carbonless Minifold Book","South","North Carolina","Wilmington","First Class",10.82,4,0.2,3.52,32.53
"CA-2016-158869","2016-08-06 00:00:00",2016,3,8,"August","Saturday","Anna Häberlin","Corporate","Office Supplies","Paper","Easy-staple paper","East","New York","New York City","First Class",70.88,2,0.0,33.31,46.99
"CA-2016-113551","2016-08-18 00:00:00",2016,3,8,"August","Thursday","Natalie Fritzler","Consumer","Office Supplies","Binders","GBC Wire Binding Combs","Central","Texas","Edinburg","First Class",2.07,1,0.8,-3.41,-164.73
"CA-2016-113551","2016-08-18 00:00:00",2016,3,8,"August","Thursday","Natalie Fritzler","Consumer","Office Supplies","Paper","Advantus Motivational Note Cards","Central","Texas","Edinburg","First Class",83.84,8,0.2,30.39,36.25
"US-2017-164147","2017-02-02 00:00:00",2017,1,2,"February","Thursday","Dorothy Wardle","Corporate","Office Supplies","Paper","Xerox 1916","East","Ohio","Columbus","First Class",78.3,2,0.2,29.36,37.50
"CA-2017-140963","2017-06-10 00:00:00",2017,2,6,"June","Saturday","Michelle Tran","Home Office","Furniture","Bookcases","O'Sullivan Living Dimensions 2-Shelf Bookcases","West","California","Los Angeles","First Class",514.17,5,0.15,-30.25,-5.88
"CA-2016-134110","2016-11-17 00:00:00",2016,4,11,"November","Thursday","Barry Gonzalez","Consumer","Technology","Phones","Apple EarPods with Remote and Mic","Central","Texas","The Colony","First Class",67.18,3,0.2,6.72,10.00
"CA-2016-134110","2016-11-17 00:00:00",2016,4,11,"November","Thursday","Barry Gonzalez","Consumer","Office Supplies","Paper","TOPS Voice Message Log Book, Flash Format","Central","Texas","The Colony","First Class",15.23,4,0.2,5.52,36.24
"US-2016-136581","2016-11-10 00:00:00",2016,4,11,"November","Thursday","Seth Vernon","Consumer","Office Supplies","Paper","Xerox 227","East","Ohio","Troy","First Class",31.1,6,0.2,10.89,35.02
"US-2015-100531","2015-09-27 00:00:00",2015,3,9,"September","Sunday","Neoma Murray","Consumer","Furniture","Furnishings","DAX Metal Frame, Desktop, Stepped-Edge","Central","Illinois","Chicago","First Class",24.29,3,0.6,-12.75,-52.49
"CA-2015-119942","2015-04-05 00:00:00",2015,2,4,"April","Sunday","Ted Trevino","Consumer","Office Supplies","Labels","Avery 499","East","Pennsylvania","Philadelphia","First Class",23.9,6,0.2,7.77,32.51
"CA-2015-164623","2015-10-20 00:00:00",2015,4,10,"October","Tuesday","Maxwell Schwartz","Consumer","Office Supplies","Paper","Easy-staple paper","East","New York","New York City","First Class",24.56,2,0.0,11.54,46.99
"CA-2016-141397","2016-06-20 00:00:00",2016,2,6,"June","Monday","Roy Collins","Consumer","Furniture","Chairs","Hon Valutask Swivel Chairs","West","California","Pasadena","First Class",161.57,2,0.2,-8.08,-5.00
"CA-2017-106747","2017-07-03 00:00:00",2017,3,7,"July","Monday","Tony Sayre","Consumer","Furniture","Furnishings","Luxo Professional Combination Clamp-On Lamps","East","New Hampshire","Concord","First Class",102.3,1,0.0,26.6,26.00
"CA-2015-131128","2015-10-19 00:00:00",2015,4,10,"October","Monday","Tracy Blumstein","Consumer","Office Supplies","Paper","Southworth 100% Cotton The Best Paper","East","New Hampshire","Concord","First Class",34.44,3,0.0,17.22,50.00
"CA-2016-158099","2016-09-03 00:00:00",2016,3,9,"September","Saturday","Paul Knutson","Home Office","Technology","Phones","Cisco SPA301","East","Pennsylvania","Philadelphia","First Class",280.78,3,0.4,-46.8,-16.67
"CA-2017-121195","2017-12-24 00:00:00",2017,4,12,"December","Sunday","Neola Schneider","Consumer","Office Supplies","Storage","Economy Rollaway Files","Central","Texas","Dallas","First Class",264.32,2,0.2,19.82,7.50
"CA-2017-140963","2017-06-10 00:00:00",2017,2,6,"June","Saturday","Michelle Tran","Home Office","Office Supplies","Labels","Alphabetical Labels for Top Tab Filing","West","California","Los Angeles","First Class",29.6,2,0.0,14.8,50.00
"CA-2016-141397","2016-06-20 00:00:00",2016,2,6,"June","Monday","Roy Collins","Consumer","Office Supplies","Storage","Fellowes Bankers Box Recycled Super Stor/Drawer","West","California","Pasadena","First Class",161.94,3,0.0,9.72,6.00
"CA-2017-154676","2017-08-05 00:00:00",2017,3,8,"August","Saturday","Nick Zandusky","Home Office","Office Supplies","Storage","Tennsco Lockers, Sand","Central","Texas","Houston","First Class",151.06,9,0.2,7.55,5.00
"CA-2014-133354","2014-02-22 00:00:00",2014,1,2,"February","Saturday","Sue Ann Reed","Consumer","Office Supplies","Paper","Xerox 220","West","California","Moreno Valley","First Class",19.44,3,0.0,9.33,47.99
"US-2015-130491","2015-02-08 00:00:00",2015,1,2,"February","Sunday","Brosina Hoffman","Consumer","Office Supplies","Paper","Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book","Central","Kansas","Garden City","First Class",9.54,2,0.0,4.29,44.97
"US-2015-130491","2015-02-08 00:00:00",2015,1,2,"February","Sunday","Brosina Hoffman","Consumer","Office Supplies","Fasteners","Advantus Push Pins, Aluminum Head","Central","Kansas","Garden City","First Class",5.81,1,0.0,1.8,30.98
"US-2015-130491","2015-02-08 00:00:00",2015,1,2,"February","Sunday","Brosina Hoffman","Consumer","Office Supplies","Art","Sanford Colorific Colored Pencils, 12/Box","Central","Kansas","Garden City","First Class",5.76,2,0.0,1.73,30.03
"CA-2014-131905","2014-02-06 00:00:00",2014,1,2,"February","Thursday","Neil Ducich","Corporate","Technology","Phones","Aastra 57i VoIP phone","South","Virginia","Chesapeake","First Class",161.61,1,0.0,42.02,26.00
"CA-2016-141397","2016-06-20 00:00:00",2016,2,6,"June","Monday","Roy Collins","Consumer","Office Supplies","Appliances","Belkin 6 Outlet Metallic Surge Strip","West","California","Pasadena","First Class",21.78,2,0.0,5.66,25.99
"CA-2016-141397","2016-06-20 00:00:00",2016,2,6,"June","Monday","Roy Collins","Consumer","Office Supplies","Binders","GBC Plastic Binding Combs","West","California","Pasadena","First Class",17.71,3,0.2,6.42,36.25
"CA-2014-124429","2014-05-27 00:00:00",2014,2,5,"May","Tuesday","Maya Herman","Corporate","Office Supplies","Storage","Fellowes Officeware Wire Shelving","West","California","San Diego","Same Day",359.32,4,0.0,7.19,2.00
"CA-2017-128783","2017-09-07 00:00:00",2017,3,9,"September","Thursday","Trudy Glocke","Consumer","Technology","Accessories","Maxell 4.7GB DVD-R","Central","Missouri","Saint Charles","Same Day",113.52,4,0.0,46.54,41.00
"CA-2016-105256","2016-05-20 00:00:00",2016,2,5,"May","Friday","Joe Kamberova","Consumer","Technology","Phones","Cisco Unified IP Phone 7945G VoIP phone","South","North Carolina","Asheville","Same Day",1363.96,5,0.2,85.25,6.25
"CA-2017-168123","2017-03-05 00:00:00",2017,1,3,"March","Sunday","Julia Dunbar","Consumer","Office Supplies","Fasteners","Advantus Map Pennant Flags and Round Head Tacks","Central","Minnesota","Rochester","Same Day",7.9,2,0.0,2.53,32.03
"CA-2017-168123","2017-03-05 00:00:00",2017,1,3,"March","Sunday","Julia Dunbar","Consumer","Office Supplies","Storage","Recycled Steel Personal File for Standard File Folders","Central","Minnesota","Rochester","Same Day",221.16,4,0.0,57.5,26.00
"CA-2017-168123","2017-03-05 00:00:00",2017,1,3,"March","Sunday","Julia Dunbar","Consumer","Office Supplies","Binders","GBC ProClick Punch Binding System","Central","Minnesota","Rochester","Same Day",127.96,2,0.0,62.7,49.00
"CA-2017-168123","2017-03-05 00:00:00",2017,1,3,"March","Sunday","Julia Dunbar","Consumer","Office Supplies","Binders","Avery Hole Reinforcements","Central","Minnesota","Rochester","Same Day",18.69,3,0.0,9.16,49.01
"CA-2016-120005","2016-03-03 00:00:00",2016,1,3,"March","Thursday","Theresa Swint","Corporate","Office Supplies","Supplies","Elite 5"" Scissors","West","California","San Francisco","Same Day",25.35,3,0.0,7.61,30.02
"CA-2016-120005","2016-03-03 00:00:00",2016,1,3,"March","Thursday","Theresa Swint","Corporate","Furniture","Furnishings","Executive Impressions 10"" Spectator Wall Clock","West","California","San Francisco","Same Day",35.28,3,0.0,12.0,34.01
"CA-2016-151148","2016-09-12 00:00:00",2016,3,9,"September","Monday","Philisse Overcash","Home Office","Furniture","Chairs","Global Stack Chair without Arms, Black","West","Colorado","Louisville","Same Day",83.14,4,0.2,5.2,6.25
"CA-2015-131072","2015-11-05 00:00:00",2015,4,11,"November","Thursday","Ken Lonsdale","Consumer","Office Supplies","Binders","Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets","West","Washington","Seattle","Same Day",98.35,3,0.2,35.65,36.25
"CA-2017-128783","2017-09-07 00:00:00",2017,3,9,"September","Thursday","Trudy Glocke","Consumer","Furniture","Furnishings","DataProducts Ampli Magnifier Task Lamp, Black,","Central","Missouri","Saint Charles","Same Day",135.3,5,0.0,37.88,28.00
"CA-2016-129630","2016-09-04 00:00:00",2016,3,9,"September","Sunday","Ionia McGrath","Consumer","Furniture","Furnishings","6"" Cubicle Wall Clock, Black","West","California","San Francisco","Same Day",24.27,3,0.0,8.74,36.01
"CA-2016-129630","2016-09-04 00:00:00",2016,3,9,"September","Sunday","Ionia McGrath","Consumer","Technology","Copiers","Canon PC1060 Personal Laser Copier","West","California","San Francisco","Same Day",2799.96,5,0.2,944.99,33.75
"CA-2014-124429","2014-05-27 00:00:00",2014,2,5,"May","Tuesday","Maya Herman","Corporate","Furniture","Tables","KI Conference Tables","West","California","San Diego","Same Day",567.12,10,0.2,-28.36,-5.00
"CA-2016-104983","2016-07-03 00:00:00",2016,3,7,"July","Sunday","Filia McAdams","Corporate","Office Supplies","Paper","Xerox 1925","East","Pennsylvania","Philadelphia","Same Day",123.92,5,0.2,38.73,31.25
"CA-2014-131541","2014-07-28 00:00:00",2014,3,7,"July","Monday","Chloris Kastensmidt","Consumer","Office Supplies","Fasteners","OIC Colored Binder Clips, Assorted Sizes","South","Florida","Apopka","Same Day",14.32,5,0.2,5.19,36.24
"US-2017-168116","2017-11-04 00:00:00",2017,4,11,"November","Saturday","Grant Thornton","Corporate","Office Supplies","Appliances","Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red","South","North Carolina","Burlington","Same Day",167.44,2,0.2,14.65,8.75
"CA-2014-131541","2014-07-28 00:00:00",2014,3,7,"July","Monday","Chloris Kastensmidt","Consumer","Furniture","Furnishings","DataProducts Ampli Magnifier Task Lamp, Black,","South","Florida","Apopka","Same Day",129.89,6,0.2,12.99,10.00
"CA-2014-131541","2014-07-28 00:00:00",2014,3,7,"July","Monday","Chloris Kastensmidt","Consumer","Office Supplies","Envelopes","#10- 4 1/8"" x 9 1/2"" Recycled Envelopes","South","Florida","Apopka","Same Day",48.94,7,0.2,16.52,33.76
"CA-2017-122280","2017-09-10 00:00:00",2017,3,9,"September","Sunday","Shahid Hopkins","Consumer","Office Supplies","Paper","Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk","East","New York","New York City","Same Day",18.76,2,0.0,9.0,47.97
"CA-2017-122763","2017-03-20 00:00:00",2017,1,3,"March","Monday","Harry Greene","Consumer","Office Supplies","Paper","Easy-staple paper","Central","Texas","Houston","Same Day",56.7,2,0.2,19.14,33.76
"CA-2015-136224","2015-05-31 00:00:00",2015,2,5,"May","Sunday","Muhammed Lee","Consumer","Office Supplies","Art","Newell 347","South","North Carolina","Fayetteville","Same Day",10.27,3,0.2,1.16,11.30
"CA-2014-117317","2014-10-19 00:00:00",2014,4,10,"October","Sunday","Jeremy Farry","Consumer","Office Supplies","Paper","Spiral Phone Message Books with Labels by Adams","West","California","Los Angeles","Same Day",13.44,3,0.0,6.59,49.03
"CA-2017-122763","2017-03-20 00:00:00",2017,1,3,"March","Monday","Harry Greene","Consumer","Office Supplies","Paper","Xerox 1916","Central","Texas","Houston","Same Day",274.06,7,0.2,102.77,37.50
"CA-2016-153101","2016-09-08 00:00:00",2016,3,9,"September","Thursday","Pauline Johnson","Consumer","Furniture","Tables","Lesro Round Back Collection Coffee Table, End Table","West","California","Santa Ana","Same Day",146.04,1,0.2,-12.78,-8.75
"CA-2016-155516","2016-10-21 00:00:00",2016,4,10,"October","Friday","Michael Kennedy","Corporate","Furniture","Bookcases","Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors","East","Connecticut","Manchester","Same Day",1043.92,4,0.0,271.42,26.00
"US-2017-168116","2017-11-04 00:00:00",2017,4,11,"November","Saturday","Grant Thornton","Corporate","Technology","Machines","Cubify CubeX 3D Printer Triple Head Print","South","North Carolina","Burlington","Same Day",7999.98,4,0.5,-3839.99,-48.00
"CA-2017-158883","2017-06-02 00:00:00",2017,2,6,"June","Friday","Cari Schnelling","Consumer","Office Supplies","Paper","Things To Do Today Spiral Book","South","North Carolina","Jacksonville","Same Day",25.34,4,0.2,9.19,36.27
"CA-2014-112403","2014-03-31 00:00:00",2014,1,3,"March","Monday","Jas O'Carroll","Consumer","Office Supplies","Binders","Avery Round Ring Poly Binders","East","Pennsylvania","Philadelphia","Same Day",0.85,1,0.7,-0.6,-70.59
"CA-2014-133389","2014-06-22 00:00:00",2014,2,6,"June","Sunday","Toby Braunhardt","Consumer","Office Supplies","Binders","SpineVue Locking Slant-D Ring Binders by Cardinal","West","Arizona","Phoenix","Same Day",8.23,3,0.7,-6.03,-73.27
"CA-2016-162187","2016-12-11 00:00:00",2016,4,12,"December","Sunday","Noel Staavos","Corporate","Office Supplies","Storage","Acco Perma 4000 Stacking Storage Drawers","East","Ohio","Columbus","Same Day",64.96,5,0.2,-4.06,-6.25
"US-2016-108504","2016-02-05 00:00:00",2016,1,2,"February","Friday","Paul Prost","Home Office","Office Supplies","Paper","Xerox 1943","South","Georgia","Smyrna","Same Day",342.37,7,0.0,160.91,47.00
"CA-2014-105984","2014-11-24 00:00:00",2014,4,11,"November","Monday","Muhammed Yedwab","Corporate","Technology","Phones","Samsung Galaxy S III - 16GB - pebble blue (T-Mobile)","East","Ohio","Columbus","Same Day",1049.97,5,0.4,-209.99,-20.00
"US-2016-108504","2016-02-05 00:00:00",2016,1,2,"February","Friday","Paul Prost","Home Office","Office Supplies","Storage","Belkin 19"" Vented Equipment Shelf, Black","South","Georgia","Smyrna","Same Day",154.44,3,0.0,1.54,1.00
"US-2016-108504","2016-02-05 00:00:00",2016,1,2,"February","Friday","Paul Prost","Home Office","Office Supplies","Paper","White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11","South","Georgia","Smyrna","Same Day",122.97,3,0.0,60.26,49.00
"CA-2016-143441","2016-11-05 00:00:00",2016,4,11,"November","Saturday","Evan Bailliet","Consumer","Office Supplies","Labels","Avery 490","Central","Texas","Laredo","Same Day",11.84,1,0.2,4.44,37.50
"US-2016-108504","2016-02-05 00:00:00",2016,1,2,"February","Friday","Paul Prost","Home Office","Technology","Phones","Aastra 57i VoIP phone","South","Georgia","Smyrna","Same Day",484.83,3,0.0,126.06,26.00
"CA-2016-162187","2016-12-11 00:00:00",2016,4,12,"December","Sunday","Noel Staavos","Corporate","Office Supplies","Supplies","Elite 5"" Scissors","East","Ohio","Columbus","Same Day",13.52,2,0.2,1.69,12.50
"CA-2016-162187","2016-12-11 00:00:00",2016,4,12,"December","Sunday","Noel Staavos","Corporate","Furniture","Chairs","Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal","East","Ohio","Columbus","Same Day",458.43,5,0.3,-137.53,-30.00
"US-2016-156097","2016-09-19 00:00:00",2016,3,9,"September","Monday","Eugene Hildebrand","Home Office","Office Supplies","Binders","Avery Binding System Hidden Tab Executive Style Index Sets","Central","Illinois","Aurora","Same Day",2.31,2,0.8,-3.46,-149.78
"US-2016-156097","2016-09-19 00:00:00",2016,3,9,"September","Monday","Eugene Hildebrand","Home Office","Furniture","Chairs","Global Troy Executive Leather Low-Back Tilter","Central","Illinois","Aurora","Same Day",701.37,2,0.3,-50.1,-7.14
"CA-2016-162187","2016-12-11 00:00:00",2016,4,12,"December","Sunday","Noel Staavos","Corporate","Office Supplies","Appliances","Belkin 325VA UPS Surge Protector, 6'","East","Ohio","Columbus","Same Day",387.14,4,0.2,24.2,6.25
"US-2016-108504","2016-02-05 00:00:00",2016,1,2,"February","Friday","Paul Prost","Home Office","Technology","Phones","Plantronics Cordless Phone Headset with In-line Volume - M214C","South","Georgia","Smyrna","Same Day",104.85,3,0.0,28.31,27.00
"CA-2016-152471","2016-07-08 00:00:00",2016,3,7,"July","Friday","Zuschuss Donatelli","Consumer","Office Supplies","Paper","Xerox 1921","South","Florida","Jacksonville","Same Day",15.98,2,0.2,5.0,31.29
"US-2014-105137","2014-10-10 00:00:00",2014,4,10,"October","Friday","Richard Bierner","Consumer","Technology","Machines","Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner","East","Ohio","Columbus","Same Day",101.99,2,0.7,-71.4,-70.01
"US-2014-105137","2014-10-10 00:00:00",2014,4,10,"October","Friday","Richard Bierner","Consumer","Office Supplies","Binders","Premier Elliptical Ring Binder, Black","East","Ohio","Columbus","Same Day",18.26,2,0.7,-13.39,-73.33
"US-2016-108504","2016-02-05 00:00:00",2016,1,2,"February","Friday","Paul Prost","Home Office","Office Supplies","Envelopes","Ames Color-File Green Diamond Border X-ray Mailers","South","Georgia","Smyrna","Same Day",167.96,2,0.0,78.94,47.00
"CA-2015-131884","2015-12-06 00:00:00",2015,4,12,"December","Sunday","Dennis Kane","Consumer","Technology","Phones","Polycom SoundStation2 EX Conference phone","East","Ohio","Marion","Same Day",485.94,2,0.4,-89.09,-18.33
"CA-2016-162187","2016-12-11 00:00:00",2016,4,12,"December","Sunday","Noel Staavos","Corporate","Furniture","Tables","Lesro Round Back Collection Coffee Table, End Table","East","Ohio","Columbus","Same Day",328.59,3,0.4,-147.87,-45.00
"CA-2016-144344","2016-10-28 00:00:00",2016,4,10,"October","Friday","Patrick Gardner","Consumer","Furniture","Furnishings","Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock","South","Florida","Boynton Beach","Same Day",165.05,3,0.2,41.26,25.00
"CA-2016-144015","2016-06-26 00:00:00",2016,2,6,"June","Sunday","Adam Hart","Corporate","Office Supplies","Supplies","Premier Electric Letter Opener","West","California","Los Angeles","Same Day",231.72,2,0.0,11.59,5.00
"CA-2017-115805","2017-07-31 00:00:00",2017,3,7,"July","Monday","Katrina Willman","Consumer","Technology","Phones","Motorola L804","Central","Illinois","Chicago","Same Day",36.79,1,0.2,4.14,11.25
"CA-2015-102855","2015-04-05 00:00:00",2015,2,4,"April","Sunday","Jennifer Ferguson","Consumer","Technology","Accessories","SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card","West","Washington","Spokane","Same Day",239.94,6,0.0,26.39,11.00
"CA-2016-118899","2016-03-22 00:00:00",2016,1,3,"March","Tuesday","Marc Crier","Consumer","Furniture","Chairs","Global Stack Chair with Arms, Black","West","Washington","Seattle","Same Day",167.89,7,0.2,14.69,8.75
"CA-2017-109701","2017-12-02 00:00:00",2017,4,12,"December","Saturday","Alice McCarthy","Corporate","Office Supplies","Art","Prang Dustless Chalk Sticks","West","California","Los Angeles","Same Day",10.08,6,0.0,5.04,50.00
"CA-2017-111388","2017-09-02 00:00:00",2017,3,9,"September","Saturday","Stephanie Ulpright","Home Office","Furniture","Chairs","Global Leather Task Chair, Black","West","Washington","Seattle","Same Day",215.98,3,0.2,-2.7,-1.25
"CA-2016-152471","2016-07-08 00:00:00",2016,3,7,"July","Friday","Zuschuss Donatelli","Consumer","Technology","Phones","Jabra SPEAK 410 Multidevice Speakerphone","South","Florida","Jacksonville","Same Day",823.96,5,0.2,51.5,6.25
"CA-2017-109701","2017-12-02 00:00:00",2017,4,12,"December","Saturday","Alice McCarthy","Corporate","Office Supplies","Appliances","Fellowes Advanced Computer Series Surge Protectors","West","California","Los Angeles","Same Day",79.47,3,0.0,22.25,28.00
"CA-2017-105543","2017-11-24 00:00:00",2017,4,11,"November","Friday","Brooke Gillingham","Corporate","Office Supplies","Storage","Fellowes Bases and Tops For Staxonsteel/High-Stak Systems","Central","Kansas","Garden City","Same Day",33.29,1,0.0,7.99,24.00
"CA-2016-152163","2016-07-01 00:00:00",2016,3,7,"July","Friday","Jay Fein","Consumer","Office Supplies","Binders","Binding Machine Supplies","South","South Carolina","Columbia","Same Day",58.34,2,0.0,28.0,47.99
"CA-2017-109701","2017-12-02 00:00:00",2017,4,12,"December","Saturday","Alice McCarthy","Corporate","Office Supplies","Paper","Wirebound Message Book, 4 per Page","West","California","Los Angeles","Same Day",10.86,2,0.0,5.32,48.99
"CA-2017-109701","2017-12-02 00:00:00",2017,4,12,"December","Saturday","Alice McCarthy","Corporate","Office Supplies","Binders","Satellite Sectional Post Binders","West","California","Los Angeles","Same Day",69.46,2,0.2,22.57,32.49
"CA-2017-109701","2017-12-02 00:00:00",2017,4,12,"December","Saturday","Alice McCarthy","Corporate","Office Supplies","Binders","3-ring staple pack","West","California","Los Angeles","Same Day",9.02,6,0.2,3.16,35.03
"CA-2015-102855","2015-04-05 00:00:00",2015,2,4,"April","Sunday","Jennifer Ferguson","Consumer","Office Supplies","Art","Dixon Ticonderoga Pencils","West","Washington","Spokane","Same Day",23.84,8,0.0,6.44,27.01
"CA-2017-147753","2017-03-05 00:00:00",2017,1,3,"March","Sunday","Pete Kriz","Consumer","Office Supplies","Labels","Avery 515","Central","Wisconsin","Milwaukee","Same Day",25.06,2,0.0,11.78,47.01
"US-2015-138121","2015-12-17 00:00:00",2015,4,12,"December","Thursday","John Lee","Consumer","Furniture","Furnishings","Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats","Central","Michigan","Detroit","Same Day",212.13,3,0.0,14.85,7.00
"US-2015-138121","2015-12-17 00:00:00",2015,4,12,"December","Thursday","John Lee","Consumer","Furniture","Chairs","Global Value Steno Chair, Gray","Central","Michigan","Detroit","Same Day",546.66,9,0.0,136.67,25.00
"CA-2017-107825","2017-11-18 00:00:00",2017,4,11,"November","Saturday","Nona Balk","Corporate","Office Supplies","Storage","Decoflex Hanging Personal Folder File, Blue","Central","Wisconsin","Milwaukee","Same Day",92.52,6,0.0,24.98,27.00
"CA-2017-107825","2017-11-18 00:00:00",2017,4,11,"November","Saturday","Nona Balk","Corporate","Office Supplies","Storage","Companion Letter/Legal File, Black","Central","Wisconsin","Milwaukee","Same Day",37.76,1,0.0,10.57,27.99
"CA-2015-113131","2015-09-24 00:00:00",2015,3,9,"September","Thursday","Maria Bertelson","Consumer","Office Supplies","Art","Newell 347","East","Ohio","Columbus","Same Day",17.12,5,0.2,1.93,11.27
"US-2015-138121","2015-12-17 00:00:00",2015,4,12,"December","Thursday","John Lee","Consumer","Furniture","Chairs","Harbour Creations 67200 Series Stacking Chairs","Central","Michigan","Detroit","Same Day",142.36,2,0.0,38.44,27.00
"US-2015-138121","2015-12-17 00:00:00",2015,4,12,"December","Thursday","John Lee","Consumer","Furniture","Chairs","Hon Valutask Swivel Chairs","Central","Michigan","Detroit","Same Day",302.94,3,0.0,48.47,16.00
"US-2015-138121","2015-12-17 00:00:00",2015,4,12,"December","Thursday","John Lee","Consumer","Office Supplies","Binders","GBC Plastic Binding Combs","Central","Michigan","Detroit","Same Day",29.52,4,0.0,14.46,48.98
"CA-2016-152163","2016-07-01 00:00:00",2016,3,7,"July","Friday","Jay Fein","Consumer","Office Supplies","Paper","Xerox 210","South","South Carolina","Columbia","Same Day",12.96,2,0.0,6.22,47.99
"CA-2016-152163","2016-07-01 00:00:00",2016,3,7,"July","Friday","Jay Fein","Consumer","Office Supplies","Binders","Wilson Jones Hanging View Binder, White, 1""","South","South Carolina","Columbia","Same Day",14.2,2,0.0,6.53,45.99
"CA-2016-167584","2016-08-12 00:00:00",2016,3,8,"August","Friday","Lena Cacioppo","Consumer","Office Supplies","Paper","Xerox 224","Central","Iowa","Des Moines","Same Day",6.48,1,0.0,3.11,47.99
"US-2015-130519","2015-09-15 00:00:00",2015,3,9,"September","Tuesday","Nat Gilpin","Corporate","Office Supplies","Storage","Decoflex Hanging Personal Folder File, Blue","South","Florida","Coral Springs","Same Day",24.67,2,0.2,2.16,8.76
"CA-2016-144015","2016-06-26 00:00:00",2016,2,6,"June","Sunday","Adam Hart","Corporate","Office Supplies","Fasteners","OIC Binder Clips","West","California","Los Angeles","Same Day",17.9,5,0.0,8.95,50.00
